contractRowId,playerName,playerKey,playerId,pfrId,ageAtSigning,yearsExpAtSigning,prevSignedTeam,termScenario,aavPercPrediction,impliedCap2026,aavPrediction,aavPredictionMillions
5520,Jose Barbon,jose barbon,00-0038730,NA,26,3,DAL,1,0.00513406021615901,301587301.5873016,1548367.3667781143,1.5483673667781144
5520,Jose Barbon,jose barbon,00-0038730,NA,26,3,DAL,2,0.0064053762967725405,301587301.5873016,1931780.1529948933,1.9317801529948933
5520,Jose Barbon,jose barbon,00-0038730,NA,26,3,DAL,3,0.010616556587805656,301587301.5873016,3201818.653465198,3.201818653465198
5520,Jose Barbon,jose barbon,00-0038730,NA,26,3,DAL,4,0.02048217743174916,301587301.5873016,6177164.622273557,6.177164622273557
5520,Jose Barbon,jose barbon,00-0038730,NA,26,3,DAL,5,0.02756713633401238,301587301.5873016,8313898.259464052,8.313898259464052
5521,Joseph Ngata,joseph ngata,00-0038484,NgatJo01,25,3,PHI,1,0.0042841255576435856,301587301.5873016,1292037.8665909227,1.2920378665909227
5521,Joseph Ngata,joseph ngata,00-0038484,NgatJo01,25,3,PHI,2,0.005555441638257108,301587301.5873016,1675450.6528076995,1.6754506528076996
5521,Joseph Ngata,joseph ngata,00-0038484,NgatJo01,25,3,PHI,3,0.009766621929290228,301587301.5873016,2945489.1532780053,2.945489153278005
5521,Joseph Ngata,joseph ngata,00-0038484,NgatJo01,25,3,PHI,4,0.019632242773233735,301587301.5873016,5920835.122086365,5.920835122086364
5521,Joseph Ngata,joseph ngata,00-0038484,NgatJo01,25,3,PHI,5,0.026717201675496953,301587301.5873016,8057568.759276859,8.05756875927686
5522,Josh Reynolds,josh reynolds,00-0033943,ReynJo00,31,9,NYJ,1,0.005400734114369718,301587301.5873016,1628792.8281432483,1.6287928281432484
5522,Josh Reynolds,josh reynolds,00-0033943,ReynJo00,31,9,NYJ,2,0.006672050194983241,301587301.5873016,2012205.6143600252,2.0122056143600253
5522,Josh Reynolds,josh reynolds,00-0033943,ReynJo00,31,9,NYJ,3,0.01088323048601636,301587301.5873016,3282244.114830331,3.282244114830331
5522,Josh Reynolds,josh reynolds,00-0033943,ReynJo00,31,9,NYJ,4,0.020748851329959864,301587301.5873016,6257590.0836386895,6.257590083638689
5522,Josh Reynolds,josh reynolds,00-0033943,ReynJo00,31,9,NYJ,5,0.02783381023222308,301587301.5873016,8394323.720829183,8.394323720829183
5523,Josh Vann,josh vann,00-0038780,NA,26,3,CAR,1,0.006210228338214861,301587301.5873016,1872926.0067632124,1.8729260067632123
5523,Josh Vann,josh vann,00-0038780,NA,26,3,CAR,2,0.007481544418828386,301587301.5873016,2256338.7929799897,2.2563387929799896
5523,Josh Vann,josh vann,00-0038780,NA,26,3,CAR,3,0.011692724709861504,301587301.5873016,3526377.2934502955,3.5263772934502953
5523,Josh Vann,josh vann,00-0038780,NA,26,3,CAR,4,0.02155834555380501,301587301.5873016,6501723.2622586535,6.501723262258653
5523,Josh Vann,josh vann,00-0038780,NA,26,3,CAR,5,0.028643304456068226,301587301.5873016,8638456.89944915,8.63845689944915
5524,JuJu Smith-Schuster,juju smith schuster,00-0033857,SmitJu00,29,9,KC,1,-0.0018296765095803516,301587301.5873016,-551807.2013020108,-0.5518072013020108
5524,JuJu Smith-Schuster,juju smith schuster,00-0033857,SmitJu00,29,9,KC,2,-5.583604289668269e-4,301587301.5873016,-168394.41508523354,-0.16839441508523353
5524,JuJu Smith-Schuster,juju smith schuster,00-0033857,SmitJu00,29,9,KC,3,0.0036528198620662906,301587301.5873016,1101644.0853850718,1.1016440853850717
5524,JuJu Smith-Schuster,juju smith schuster,00-0033857,SmitJu00,29,9,KC,4,0.013518440706009799,301587301.5873016,4076990.0541934315,4.076990054193431
5524,JuJu Smith-Schuster,juju smith schuster,00-0033857,SmitJu00,29,9,KC,5,0.020603399608273013,301587301.5873016,6213723.691383925,6.213723691383925
5525,Julian Hicks,julian hicks,00-0039329,HickJu01,26,2,GB,1,0.0028340925675462173,301587301.5873016,854726.329894891,0.8547263298948911
5525,Julian Hicks,julian hicks,00-0039329,HickJu01,26,2,GB,2,0.004105408648159744,301587301.5873016,1238139.116111669,1.238139116111669
5525,Julian Hicks,julian hicks,00-0039329,HickJu01,26,2,GB,3,0.008316588939192862,301587301.5873016,2508177.6165819746,2.5081776165819747
5525,Julian Hicks,julian hicks,00-0039329,HickJu01,26,2,GB,4,0.01818220978313637,301587301.5873016,5483523.585390334,5.483523585390334
5525,Julian Hicks,julian hicks,00-0039329,HickJu01,26,2,GB,5,0.025267168685399587,301587301.5873016,7620257.222580829,7.620257222580829
5526,Justin Marshall,justin marshall,00-0038929,NA,NA,3,ATL,1,0.004726608452741859,301587301.5873016,1425485.088922148,1.4254850889221482
5526,Justin Marshall,justin marshall,00-0038929,NA,NA,3,ATL,2,0.005997924533355383,301587301.5873016,1808897.8751389252,1.808897875138925
5526,Justin Marshall,justin marshall,00-0038929,NA,NA,3,ATL,3,0.010209104824388502,301587301.5873016,3078936.375609231,3.0789363756092314
5526,Justin Marshall,justin marshall,00-0038929,NA,NA,3,ATL,4,0.02007472566833201,301587301.5873016,6054282.344417591,6.054282344417591
5526,Justin Marshall,justin marshall,00-0038929,NA,NA,3,ATL,5,0.027159684570595227,301587301.5873016,8191015.981608085,8.191015981608086
5527,Justyn Ross,justyn ross,00-0037216,RossJu00,26,4,KC,1,9.514823077095583e-4,301587301.5873016,286954.9816901843,0.2869549816901843
5527,Justyn Ross,justyn ross,00-0037216,RossJu00,26,4,KC,2,0.0022227983883230827,301587301.5873016,670367.7679069615,0.6703677679069615
5527,Justyn Ross,justyn ross,00-0037216,RossJu00,26,4,KC,3,0.006433978679356204,301587301.5873016,1940406.268377268,1.940406268377268
5527,Justyn Ross,justyn ross,00-0037216,RossJu00,26,4,KC,4,0.016299599523299707,301587301.5873016,4915752.237185626,4.915752237185626
5527,Justyn Ross,justyn ross,00-0037216,RossJu00,26,4,KC,5,0.023384558425562925,301587301.5873016,7052485.874376121,7.052485874376121
5528,Juwann Winfree,juwann winfree,00-0035593,WinfJu00,29,7,HOU,1,0.0018715519850593554,301587301.5873016,564436.3129544088,0.5644363129544088
5528,Juwann Winfree,juwann winfree,00-0035593,WinfJu00,29,7,HOU,2,0.003142868065672885,301587301.5873016,947849.0991711876,0.9478490991711876
5528,Juwann Winfree,juwann winfree,00-0035593,WinfJu00,29,7,HOU,3,0.007354048356706003,301587301.5873016,2217887.599641493,2.217887599641493
5528,Juwann Winfree,juwann winfree,00-0035593,WinfJu00,29,7,HOU,4,0.01721966920064951,301587301.5873016,5193233.568449853,5.193233568449853
5528,Juwann Winfree,juwann winfree,00-0035593,WinfJu00,29,7,HOU,5,0.02430462810291273,301587301.5873016,7329967.205640348,7.329967205640347
5529,K.J. Hamler,k j hamler,NA,NA,26,NA,BUF,1,0.006457758628744692,301587301.5873016,1947577.9991452247,1.9475779991452247
5529,K.J. Hamler,k j hamler,NA,NA,26,NA,BUF,2,0.007729074709358209,301587301.5873016,2330990.7853619996,2.3309907853619998
5529,K.J. Hamler,k j hamler,NA,NA,26,NA,BUF,3,0.01194025500039133,301587301.5873016,3601029.285832306,3.601029285832306
5529,K.J. Hamler,k j hamler,NA,NA,26,NA,BUF,4,0.021805875844334837,301587301.5873016,6576375.254640666,6.5763752546406655
5529,K.J. Hamler,k j hamler,NA,NA,26,NA,BUF,5,0.028890834746598055,301587301.5873016,8713108.89183116,8.71310889183116
5530,K.J. Osborn,k j osborn,00-0036345,OsboKJ00,28,6,WAS,1,0.005430813348676085,301587301.5873016,1637864.3432515177,1.6378643432515176
5530,K.J. Osborn,k j osborn,00-0036345,OsboKJ00,28,6,WAS,2,0.006702129429289614,301587301.5873016,2021277.1294682964,2.0212771294682965
5530,K.J. Osborn,k j osborn,00-0036345,OsboKJ00,28,6,WAS,3,0.01091330972032273,301587301.5873016,3291315.6299386015,3.2913156299386017
5530,K.J. Osborn,k j osborn,00-0036345,OsboKJ00,28,6,WAS,4,0.02077893056426624,301587301.5873016,6266661.598746962,6.266661598746962
5530,K.J. Osborn,k j osborn,00-0036345,OsboKJ00,28,6,WAS,5,0.027863889466529453,301587301.5873016,8403395.235937456,8.403395235937456
5531,Kade Warner,kade warner,00-0038829,NA,27,3,TB,1,0.006448940870730133,301587301.5873016,1944918.6752995641,1.9449186752995642
5531,Kade Warner,kade warner,00-0038829,NA,27,3,TB,2,0.0077202569513436506,301587301.5873016,2328331.4615163393,2.3283314615163393
5531,Kade Warner,kade warner,00-0038829,NA,27,3,TB,3,0.011931437242376771,301587301.5873016,3598369.9619866456,3.5983699619866454
5531,Kade Warner,kade warner,00-0038829,NA,27,3,TB,4,0.02179705808632028,301587301.5873016,6573715.9307950055,6.5737159307950055
5531,Kade Warner,kade warner,00-0038829,NA,27,3,TB,5,0.028882016988583496,301587301.5873016,8710449.5679855,8.7104495679855
5532,Kaden Davis,kaden davis,00-0037380,DaviKa02,27,4,CLE,1,0.003769728266458633,301587301.5873016,1136902.1755986353,1.1369021755986353
5532,Kaden Davis,kaden davis,00-0037380,DaviKa02,27,4,CLE,2,0.005041044347072156,301587301.5873016,1520314.9618154124,1.5203149618154124
5532,Kaden Davis,kaden davis,00-0037380,DaviKa02,27,4,CLE,3,0.009252224638105277,301587301.5873016,2790353.4622857184,2.7903534622857182
5532,Kaden Davis,kaden davis,00-0037380,DaviKa02,27,4,CLE,4,0.019117845482048784,301587301.5873016,5765699.431094078,5.765699431094078
5532,Kaden Davis,kaden davis,00-0037380,DaviKa02,27,4,CLE,5,0.026202804384312002,301587301.5873016,7902433.068284573,7.902433068284573
5533,Kawaan Baker,kawaan baker,00-0036939,BakeKa00,27,5,LV,1,-6.629832033143359e-5,301587301.5873016,-19994.73152852759,-0.01999473152852759
5533,Kawaan Baker,kawaan baker,00-0036939,BakeKa00,27,5,LV,2,0.0012050177602820897,301587301.5873016,363418.0546882493,0.3634180546882493
5533,Kawaan Baker,kawaan baker,00-0036939,BakeKa00,27,5,LV,3,0.005416198051315209,301587301.5873016,1633456.555158555,1.6334565551585551
5533,Kawaan Baker,kawaan baker,00-0036939,BakeKa00,27,5,LV,4,0.015281818895258713,301587301.5873016,4608802.523966914,4.608802523966914
5533,Kawaan Baker,kawaan baker,00-0036939,BakeKa00,27,5,LV,5,0.022366777797521935,301587301.5873016,6745536.16115741,6.74553616115741
5534,Kazmeir Allen,kazmeir allen,00-0038830,AlleKa00,26,3,WAS,1,0.006043940065893204,301587301.5873016,1822775.5754281094,1.8227755754281094
5534,Kazmeir Allen,kazmeir allen,00-0038830,AlleKa00,26,3,WAS,2,0.007315256146506729,301587301.5873016,2206188.3616448864,2.2061883616448865
5534,Kazmeir Allen,kazmeir allen,00-0038830,AlleKa00,26,3,WAS,3,0.011526436437539847,301587301.5873016,3476226.862115192,3.476226862115192
5534,Kazmeir Allen,kazmeir allen,00-0038830,AlleKa00,26,3,WAS,4,0.021392057281483357,301587301.5873016,6451572.830923553,6.451572830923553
5534,Kazmeir Allen,kazmeir allen,00-0038830,AlleKa00,26,3,WAS,5,0.028477016183746574,301587301.5873016,8588306.468114046,8.588306468114046
5535,Kearis Jackson,kearis jackson,00-0038969,JackKe02,26,3,HOU,1,0.0038374163096309096,301587301.5873016,1157316.0298886872,1.157316029888687
5535,Kearis Jackson,kearis jackson,00-0038969,JackKe02,26,3,HOU,2,0.005108732390244433,301587301.5873016,1540728.816105464,1.540728816105464
5535,Kearis Jackson,kearis jackson,00-0038969,JackKe02,26,3,HOU,3,0.009319912681277551,301587301.5873016,2810767.31657577,2.81076731657577
5535,Kearis Jackson,kearis jackson,00-0038969,JackKe02,26,3,HOU,4,0.019185533525221062,301587301.5873016,5786113.285384131,5.786113285384131
5535,Kearis Jackson,kearis jackson,00-0038969,JackKe02,26,3,HOU,5,0.02627049242748428,301587301.5873016,7922846.922574624,7.9228469225746245
5536,Keenan Allen,keenan allen,00-0030279,AlleKe00,33,13,LAC,1,0.04144655728992289,301587301.5873016,12499755.373151349,12.499755373151348
5536,Keenan Allen,keenan allen,00-0030279,AlleKe00,33,13,LAC,2,0.04271787337053642,301587301.5873016,12883168.159368128,12.883168159368127
5536,Keenan Allen,keenan allen,00-0030279,AlleKe00,33,13,LAC,3,0.046929053661569534,301587301.5873016,14153206.659838432,14.153206659838432
5536,Keenan Allen,keenan allen,00-0030279,AlleKe00,33,13,LAC,4,0.05679467450551304,301587301.5873016,17128552.62864679,17.12855262864679
5536,Keenan Allen,keenan allen,00-0030279,AlleKe00,33,13,LAC,5,0.0638796334077763,301587301.5873016,19265286.2658373,19.2652862658373
5537,Keith Kirkwood,keith kirkwood,00-0034317,KirkKe00,31,8,BAL,1,4.6811821833898004e-4,301587301.5873016,141178.5102927083,0.14117851029270828
5537,Keith Kirkwood,keith kirkwood,00-0034317,KirkKe00,31,8,BAL,2,0.001739434298952502,301587301.5873016,524591.2965094848,0.5245912965094848
5537,Keith Kirkwood,keith kirkwood,00-0034317,KirkKe00,31,8,BAL,3,0.00595061458998562,301587301.5873016,1794629.7969797903,1.7946297969797904
5537,Keith Kirkwood,keith kirkwood,00-0034317,KirkKe00,31,8,BAL,4,0.015816235433929127,301587301.5873016,4769975.76578815,4.76997576578815
5537,Keith Kirkwood,keith kirkwood,00-0034317,KirkKe00,31,8,BAL,5,0.022901194336192348,301587301.5873016,6906709.402978646,6.906709402978645
5538,Kelvin Harmon,kelvin harmon,00-0035297,HarmKe00,29,7,DAL,1,-3.0413490443752017e-4,301587301.5873016,-91723.22514782356,-0.09172322514782355
5538,Kelvin Harmon,kelvin harmon,00-0035297,HarmKe00,29,7,DAL,2,9.671811761760026e-4,301587301.5873016,291689.5610689532,0.29168956106895316
5538,Kelvin Harmon,kelvin harmon,00-0035297,HarmKe00,29,7,DAL,3,0.005178361467209122,301587301.5873016,1561728.0615392593,1.5617280615392592
5538,Kelvin Harmon,kelvin harmon,00-0035297,HarmKe00,29,7,DAL,4,0.015043982311152629,301587301.5873016,4537074.030347618,4.537074030347618
5538,Kelvin Harmon,kelvin harmon,00-0035297,HarmKe00,29,7,DAL,5,0.02212894121341585,301587301.5873016,6673807.667538114,6.673807667538114
5539,Keytaon Thompson,keytaon thompson,NA,NA,NA,NA,DET,1,0.0068701973042944895,301587301.5873016,2071964.2663745289,2.071964266374529
5539,Keytaon Thompson,keytaon thompson,NA,NA,NA,NA,DET,2,0.008141513384908013,301587301.5873016,2455377.0525913057,2.455377052591306
5539,Keytaon Thompson,keytaon thompson,NA,NA,NA,NA,DET,3,0.01235269367594113,301587301.5873016,3725415.553061611,3.725415553061611
5539,Keytaon Thompson,keytaon thompson,NA,NA,NA,NA,DET,4,0.022218314519884638,301587301.5873016,6700761.5218699705,6.70076152186997
5539,Keytaon Thompson,keytaon thompson,NA,NA,NA,NA,DET,5,0.029303273422147856,301587301.5873016,8837495.159060465,8.837495159060465
5540,Kody Case,kody case,00-0038532,NA,27,3,IND,1,0.006066370284008213,301587301.5873016,1829540.2443834296,1.8295402443834297
5540,Kody Case,kody case,00-0038532,NA,27,3,IND,2,0.0073376863646217394,301587301.5873016,2212953.0306002074,2.2129530306002074
5540,Kody Case,kody case,00-0038532,NA,27,3,IND,3,0.011548866655654858,301587301.5873016,3482991.531070513,3.482991531070513
5540,Kody Case,kody case,00-0038532,NA,27,3,IND,4,0.02141448749959837,301587301.5873016,6458337.499878874,6.458337499878874
5540,Kody Case,kody case,00-0038532,NA,27,3,IND,5,0.028499446401861587,301587301.5873016,8595071.137069369,8.595071137069368
5541,Kristian Wilkerson,kristian wilkerson,00-0036183,WilkKr00,29,6,BUF,1,0.009588942121436121,301587301.5873016,2891903.179480735,2.8919031794807353
5541,Kristian Wilkerson,kristian wilkerson,00-0036183,WilkKr00,29,6,BUF,2,0.010860258202049644,301587301.5873016,3275315.965697512,3.275315965697512
5541,Kristian Wilkerson,kristian wilkerson,00-0036183,WilkKr00,29,6,BUF,3,0.015071438493082762,301587301.5873016,4545354.466167818,4.545354466167818
5541,Kristian Wilkerson,kristian wilkerson,00-0036183,WilkKr00,29,6,BUF,4,0.02493705933702627,301587301.5873016,7520700.434976177,7.5207004349761775
5541,Kristian Wilkerson,kristian wilkerson,00-0036183,WilkKr00,29,6,BUF,5,0.03202201823928949,301587301.5873016,9657434.072166672,9.657434072166671
5542,Kyle Philips,kyle philips,00-0037273,PhilKy01,26,4,LV,1,0.002273017247984436,301587301.5873016,685513.1382810205,0.6855131382810205
5542,Kyle Philips,kyle philips,00-0037273,PhilKy01,26,4,LV,2,0.003544333328597962,301587301.5873016,1068925.924497798,1.068925924497798
5542,Kyle Philips,kyle philips,00-0037273,PhilKy01,26,4,LV,3,0.00775551361963108,301587301.5873016,2338964.424968104,2.338964424968104
5542,Kyle Philips,kyle philips,00-0037273,PhilKy01,26,4,LV,4,0.017621134463574585,301587301.5873016,5314310.393776462,5.314310393776462
5542,Kyle Philips,kyle philips,00-0037273,PhilKy01,26,4,LV,5,0.024706093365837803,301587301.5873016,7451044.030966957,7.4510440309669574
5543,Lance McCutcheon,lance mccutcheon,00-0037055,McCuLa01,27,4,PIT,1,0.0020563675425936123,301587301.5873016,620174.338242518,0.620174338242518
5543,Lance McCutcheon,lance mccutcheon,00-0037055,McCuLa01,27,4,PIT,2,0.0033276836232071405,301587301.5873016,1003587.1244592965,1.0035871244592964
5543,Lance McCutcheon,lance mccutcheon,00-0037055,McCuLa01,27,4,PIT,3,0.007538863914240255,301587301.5873016,2273625.624929601,2.273625624929601
5543,Lance McCutcheon,lance mccutcheon,00-0037055,McCuLa01,27,4,PIT,4,0.017404484758183767,301587301.5873016,5248971.593737962,5.248971593737962
5543,Lance McCutcheon,lance mccutcheon,00-0037055,McCuLa01,27,4,PIT,5,0.024489443660446985,301587301.5873016,7385705.230928456,7.3857052309284565
5544,Laviska Shenault,laviska shenault,NA,NA,27,NA,BUF,1,0.006517846075477348,301587301.5873016,1965699.6100645973,1.9656996100645974
5544,Laviska Shenault,laviska shenault,NA,NA,27,NA,BUF,2,0.007789162156090864,301587301.5873016,2349112.396281372,2.349112396281372
5544,Laviska Shenault,laviska shenault,NA,NA,27,NA,BUF,3,0.012000342447123984,301587301.5873016,3619150.896751678,3.619150896751678
5544,Laviska Shenault,laviska shenault,NA,NA,27,NA,BUF,4,0.02186596329106749,301587301.5873016,6594496.865560038,6.594496865560038
5544,Laviska Shenault,laviska shenault,NA,NA,27,NA,BUF,5,0.02895092219333071,301587301.5873016,8731230.502750533,8.731230502750533
5545,Lideatrick Griffin,lideatrick griffin,00-0039541,GrifLi00,25,2,GB,1,0.003735178503890295,301587301.5873016,1126482.4059351685,1.1264824059351686
5545,Lideatrick Griffin,lideatrick griffin,00-0039541,GrifLi00,25,2,GB,2,0.005006494584503817,301587301.5873016,1509895.1921519449,1.5098951921519448
5545,Lideatrick Griffin,lideatrick griffin,00-0039541,GrifLi00,25,2,GB,3,0.009217674875536937,301587301.5873016,2779933.692622251,2.779933692622251
5545,Lideatrick Griffin,lideatrick griffin,00-0039541,GrifLi00,25,2,GB,4,0.019083295719480444,301587301.5873016,5755279.66143061,5.7552796614306105
5545,Lideatrick Griffin,lideatrick griffin,00-0039541,GrifLi00,25,2,GB,5,0.026168254621743662,301587301.5873016,7892013.298621105,7.892013298621105
5546,Louis Rees-Zammit,louis rees zammit,NA,NA,25,NA,JAX,1,0.004195611939936732,301587301.5873016,1265343.2834729827,1.2653432834729827
5546,Louis Rees-Zammit,louis rees zammit,NA,NA,25,NA,JAX,2,0.0054669280205502544,301587301.5873016,1648756.0696897595,1.6487560696897596
5546,Louis Rees-Zammit,louis rees zammit,NA,NA,25,NA,JAX,3,0.009678108311583375,301587301.5873016,2918794.570160066,2.918794570160066
5546,Louis Rees-Zammit,louis rees zammit,NA,NA,25,NA,JAX,4,0.019543729155526886,301587301.5873016,5894140.538968426,5.8941405389684265
5546,Louis Rees-Zammit,louis rees zammit,NA,NA,25,NA,JAX,5,0.026628688057790104,301587301.5873016,8030874.176158921,8.030874176158921
5547,Mac Hippenhammer,mac hippenhammer,00-0038887,NA,27,3,CIN,1,0.005580711720389531,301587301.5873016,1683071.7886889065,1.6830717886889064
5547,Mac Hippenhammer,mac hippenhammer,00-0038887,NA,27,3,CIN,2,0.00685202780100306,301587301.5873016,2066484.574905685,2.066484574905685
5547,Mac Hippenhammer,mac hippenhammer,00-0038887,NA,27,3,CIN,3,0.011063208092036177,301587301.5873016,3336523.07537599,3.33652307537599
5547,Mac Hippenhammer,mac hippenhammer,00-0038887,NA,27,3,CIN,4,0.020928828935979683,301587301.5873016,6311869.0441843495,6.311869044184349
5547,Mac Hippenhammer,mac hippenhammer,00-0038887,NA,27,3,CIN,5,0.0280137878382429,301587301.5873016,8448602.681374844,8.448602681374844
5548,Malachi Carter,malachi carter,00-0038886,NA,26,3,CIN,1,0.005043734595336965,301587301.5873016,1521126.306530196,1.521126306530196
5548,Malachi Carter,malachi carter,00-0038886,NA,26,3,CIN,2,0.006315050675950492,301587301.5873016,1904539.092746974,1.9045390927469739
5548,Malachi Carter,malachi carter,00-0038886,NA,26,3,CIN,3,0.01052623096698361,301587301.5873016,3174577.5932172798,3.17457759321728
5548,Malachi Carter,malachi carter,00-0038886,NA,26,3,CIN,4,0.020391851810927116,301587301.5873016,6149923.562025638,6.149923562025639
5548,Malachi Carter,malachi carter,00-0038886,NA,26,3,CIN,5,0.027476810713190334,301587301.5873016,8286657.199216133,8.286657199216133
5549,Malik Flowers,malik flowers,00-0038904,FlowMa01,26,3,NO,1,0.005186379849543295,301587301.5873016,1564146.3038305177,1.5641463038305177
5549,Malik Flowers,malik flowers,00-0038904,FlowMa01,26,3,NO,2,0.006457695930156825,301587301.5873016,1947559.0900472966,1.9475590900472965
5549,Malik Flowers,malik flowers,00-0038904,FlowMa01,26,3,NO,3,0.010668876221189939,301587301.5873016,3217597.590517601,3.217597590517601
5549,Malik Flowers,malik flowers,00-0038904,FlowMa01,26,3,NO,4,0.020534497065133443,301587301.5873016,6192943.5593259595,6.192943559325959
5549,Malik Flowers,malik flowers,00-0038904,FlowMa01,26,3,NO,5,0.02761945596739666,301587301.5873016,8329677.196516454,8.329677196516455
5550,Malik Heath,malik heath,00-0038465,HeatMa00,25,3,GB,1,0.007011405131441352,301587301.5873016,2114550.7539267573,2.1145507539267574
5550,Malik Heath,malik heath,00-0038465,HeatMa00,25,3,GB,2,0.008282721212054877,301587301.5873016,2497963.5401435345,2.4979635401435347
5550,Malik Heath,malik heath,00-0038465,HeatMa00,25,3,GB,3,0.012493901503087997,301587301.5873016,3768002.0406138403,3.7680020406138404
5550,Malik Heath,malik heath,00-0038465,HeatMa00,25,3,GB,4,0.022359522347031494,301587301.5873016,6743348.009422197,6.743348009422197
5550,Malik Heath,malik heath,00-0038465,HeatMa00,25,3,GB,5,0.02944448124929471,301587301.5873016,8880081.64661269,8.880081646612691
5551,Malik Knowles,malik knowles,00-0038806,KnowMa00,25,3,SF,1,0.002798726890940734,301587301.5873016,844060.4909186341,0.8440604909186341
5551,Malik Knowles,malik knowles,00-0038806,KnowMa00,25,3,SF,2,0.004070042971554261,301587301.5873016,1227473.2771354122,1.2274732771354122
5551,Malik Knowles,malik knowles,00-0038806,KnowMa00,25,3,SF,3,0.00828122326258738,301587301.5873016,2497511.777605718,2.497511777605718
5551,Malik Knowles,malik knowles,00-0038806,KnowMa00,25,3,SF,4,0.018146844106530887,301587301.5873016,5472857.7464140775,5.4728577464140775
5551,Malik Knowles,malik knowles,00-0038806,KnowMa00,25,3,SF,5,0.025231803008794105,301587301.5873016,7609591.383604572,7.609591383604572
5552,Malik Taylor,malik taylor,00-0035480,TaylMa01,30,7,DET,1,0.002396372342491903,301587301.5873016,722715.468370574,0.722715468370574
5552,Malik Taylor,malik taylor,00-0035480,TaylMa01,30,7,DET,2,0.0036676884231054327,301587301.5873016,1106128.2545873527,1.1061282545873528
5552,Malik Taylor,malik taylor,00-0035480,TaylMa01,30,7,DET,3,0.00787886871413855,301587301.5873016,2376166.755057658,2.376166755057658
5552,Malik Taylor,malik taylor,00-0035480,TaylMa01,30,7,DET,4,0.01774448955808206,301587301.5873016,5351512.7238660185,5.351512723866018
5552,Malik Taylor,malik taylor,00-0035480,TaylMa01,30,7,DET,5,0.024829448460345276,301587301.5873016,7488246.361056512,7.488246361056512
5553,Marquez Callaway,marquez callaway,00-0036219,CallMa01,27,6,LV,1,0.002849070352113103,301587301.5873016,859243.439526174,0.859243439526174
5553,Marquez Callaway,marquez callaway,00-0036219,CallMa01,27,6,LV,2,0.004120386432726627,301587301.5873016,1242656.2257429513,1.2426562257429512
5553,Marquez Callaway,marquez callaway,00-0036219,CallMa01,27,6,LV,3,0.008331566723759745,301587301.5873016,2512694.726213257,2.512694726213257
5553,Marquez Callaway,marquez callaway,00-0036219,CallMa01,27,6,LV,4,0.018197187567703235,301587301.5873016,5488040.695021611,5.488040695021611
5553,Marquez Callaway,marquez callaway,00-0036219,CallMa01,27,6,LV,5,0.025282146469966467,301587301.5873016,7624774.33221211,7.62477433221211
5554,Marquez Valdes-Scantling,marquez valdes scantling,00-0034272,ValdMa00,31,8,PIT,1,0.004394275486634845,301587301.5873016,1325257.6864454295,1.3252576864454295
5554,Marquez Valdes-Scantling,marquez valdes scantling,00-0034272,ValdMa00,31,8,PIT,2,0.00566559156724837,301587301.5873016,1708670.472662207,1.708670472662207
5554,Marquez Valdes-Scantling,marquez valdes scantling,00-0034272,ValdMa00,31,8,PIT,3,0.009876771858281489,301587301.5873016,2978708.9731325125,2.9787089731325125
5554,Marquez Valdes-Scantling,marquez valdes scantling,00-0034272,ValdMa00,31,8,PIT,4,0.019742392702224994,301587301.5873016,5954054.941940872,5.954054941940872
5554,Marquez Valdes-Scantling,marquez valdes scantling,00-0034272,ValdMa00,31,8,PIT,5,0.026827351604488212,301587301.5873016,8090788.579131367,8.090788579131367
5555,Mathew Sexton,mathew sexton,00-0036471,SextMa00,28,3,MIA,1,0.004546306008063062,301587301.5873016,1371108.161161876,1.371108161161876
5555,Mathew Sexton,mathew sexton,00-0036471,SextMa00,28,3,MIA,2,0.005817622088676585,301587301.5873016,1754520.9473786526,1.7545209473786527
5555,Mathew Sexton,mathew sexton,00-0036471,SextMa00,28,3,MIA,3,0.010028802379709705,301587301.5873016,3024559.447848959,3.024559447848959
5555,Mathew Sexton,mathew sexton,00-0036471,SextMa00,28,3,MIA,4,0.019894423223653212,301587301.5873016,5999905.416657318,5.9999054166573185
5555,Mathew Sexton,mathew sexton,00-0036471,SextMa00,28,3,MIA,5,0.02697938212591643,301587301.5873016,8136639.053847813,8.136639053847812
5556,Michael Gallup,michael gallup,00-0034764,GallMi00,30,8,WAS,1,0.004340998824541558,301587301.5873016,1309190.1216871366,1.3091901216871367
5556,Michael Gallup,michael gallup,00-0034764,GallMi00,30,8,WAS,2,0.005612314905155082,301587301.5873016,1692602.9079039139,1.6926029079039138
5556,Michael Gallup,michael gallup,00-0034764,GallMi00,30,8,WAS,3,0.009823495196188201,301587301.5873016,2962641.4083742197,2.96264140837422
5556,Michael Gallup,michael gallup,00-0034764,GallMi00,30,8,WAS,4,0.01968911604013171,301587301.5873016,5937987.37718258,5.93798737718258
5556,Michael Gallup,michael gallup,00-0034764,GallMi00,30,8,WAS,5,0.026774074942394928,301587301.5873016,8074721.014373074,8.074721014373074
5557,Mike Strachan,mike strachan,00-0036482,StraMi03,28,5,WAS,1,0.001350890482601305,301587301.5873016,407411.4153876952,0.4074114153876952
5557,Mike Strachan,mike strachan,00-0036482,StraMi03,28,5,WAS,2,0.0026222065632148274,301587301.5873016,790824.2016044718,0.7908242016044718
